,time,low,high,open,close,volume,date,percent
247,1516963200,10571.73,10575.01,10571.73,10575.01,2.4728370000000006,2018-01-26 11:40:00,0.031026142362703693
248,1516963260,10572.62,10575.01,10575.0,10572.62,7.6327921100000005,2018-01-26 11:41:00,-0.022505910165477067
249,1516963320,10555.02,10572.62,10572.62,10555.02,1.5933636,2018-01-26 11:42:00,-0.1664677251239557
250,1516963380,10555.01,10570.12,10555.02,10570.12,4.47620378,2018-01-26 11:43:00,0.14305988998600064
251,1516963440,10570.11,10571.0,10570.12,10571.0,2.4394037199999996,2018-01-26 11:44:00,0.008325354868243687
252,1516963500,10571.0,10571.0,10571.0,10571.0,4.630799140000001,2018-01-26 11:45:00,0.0
253,1516963560,10555.0,10571.0,10571.0,10562.58,0.88903008,2018-01-26 11:46:00,-0.07965187777882957
254,1516963620,10562.57,10562.58,10562.58,10562.58,1.6845463600000001,2018-01-26 11:47:00,0.0
255,1516963680,10571.5,10601.78,10571.5,10601.78,4.74758144,2018-01-26 11:48:00,0.2864304970912421
256,1516963740,10609.79,10660.72,10609.79,10655.3,4.7272890799999985,2018-01-26 11:49:00,0.42894345693928343
257,1516963800,10642.0,10646.05,10646.05,10642.03,3.6794153199999995,2018-01-26 11:50:00,-0.03776048393534333
258,1516963860,10605.0,10651.97,10650.0,10605.82,10.744911120000001,2018-01-26 11:51:00,-0.4148356807511765
259,1516963920,10605.82,10623.12,10605.82,10623.12,4.548737189999999,2018-01-26 11:52:00,0.16311798616232495
260,1516963980,10623.12,10634.54,10623.12,10634.54,10.558083989999998,2018-01-26 11:53:00,0.10750137436082877
261,1516964040,10634.54,10640.89,10634.54,10640.89,6.807915349999998,2018-01-26 11:54:00,0.059711092346246705
262,1516964100,10640.89,10652.17,10640.89,10647.65,3.39017735,2018-01-26 11:55:00,0.06352852064066275
263,1516964160,10634.53,10648.0,10647.95,10634.53,5.95666701,2018-01-26 11:56:00,-0.1260336496696554
264,1516964220,10625.0,10633.46,10633.46,10625.03,7.600889729999999,2018-01-26 11:57:00,-0.0792780524871347
265,1516964280,10552.13,10625.07,10625.03,10566.33,5.7751693799999995,2018-01-26 11:58:00,-0.5524690283227504
266,1516964340,10550.0,10554.22,10550.0,10553.93,2.2286591099999997,2018-01-26 11:59:00,0.03725118483412598
267,1516964400,10538.16,10553.93,10553.93,10538.16,2.43838337,2018-01-26 12:00:00,-0.14942301114372025
268,1516964460,10529.99,10554.04,10530.52,10549.83,0.6806069100000002,2018-01-26 12:01:00,0.18337176131852453
269,1516964520,10554.04,10590.15,10554.04,10579.38,4.958204630000001,2018-01-26 12:02:00,0.24009763085982547
270,1516964580,10549.82,10578.01,10578.01,10550.04,2.0493165299999996,2018-01-26 12:03:00,-0.2644164639662786
271,1516964640,10550.05,10561.01,10550.05,10561.01,3.00380852,2018-01-26 12:04:00,0.10388576357458919
272,1516964700,10550.06,10561.01,10561.01,10550.06,2.4180085300000003,2018-01-26 12:05:00,-0.10368326514226128
273,1516964760,10517.47,10550.06,10550.05,10517.47,2.26421625,2018-01-26 12:06:00,-0.30881370230472777
274,1516964820,10505.95,10515.01,10515.0,10505.95,4.797173699999998,2018-01-26 12:07:00,-0.08606752258677387
275,1516964880,10463.99,10501.0,10501.0,10488.47,7.701830010000001,2018-01-26 12:08:00,-0.11932196933625992
276,1516964940,10463.99,10488.47,10488.47,10474.11,4.1750802799999995,2018-01-26 12:09:00,-0.1369122474488535
277,1516965000,10474.16,10500.0,10474.16,10500.0,2.7832288800000002,2018-01-26 12:10:00,0.24670236085757852
278,1516965060,10500.0,10539.92,10500.0,10539.92,9.551516240000002,2018-01-26 12:11:00,0.3801904761904769
279,1516965120,10539.91,10581.73,10539.91,10567.81,7.896990779999999,2018-01-26 12:12:00,0.26470814266914644
280,1516965180,10510.0,10536.9,10533.32,10525.96,0.6673458300000001,2018-01-26 12:13:00,-0.06987350616900068
281,1516965240,10525.95,10525.96,10525.96,10525.96,1.1407611000000002,2018-01-26 12:14:00,0.0
282,1516965300,10521.04,10525.96,10521.04,10525.96,2.4061627899999998,2018-01-26 12:15:00,0.04676343783502632
283,1516965360,10507.36,10525.96,10525.96,10520.0,5.870347659999999,2018-01-26 12:16:00,-0.056621913820678854
284,1516965420,10519.99,10520.0,10519.99,10520.0,2.09131885,2018-01-26 12:17:00,9.505712458109066e-05
285,1516965480,10517.76,10520.0,10520.0,10517.76,2.7266170199999995,2018-01-26 12:18:00,-0.021292775665397164
286,1516965540,10499.08,10511.53,10511.53,10500.01,5.07374663,2018-01-26 12:19:00,-0.10959394112941157
287,1516965600,10490.0,10500.02,10500.02,10490.0,3.2474561599999996,2018-01-26 12:20:00,-0.09542838966021432
288,1516965660,10456.72,10484.67,10484.67,10477.22,1.8292724800000002,2018-01-26 12:21:00,-0.07105612289180993
289,1516965720,10477.22,10525.96,10477.22,10525.96,5.382530559999999,2018-01-26 12:22:00,0.465199738098463
290,1516965780,10525.95,10525.96,10525.96,10525.96,8.080490809999999,2018-01-26 12:23:00,0.0
291,1516965840,10525.95,10525.96,10525.96,10525.96,3.53119187,2018-01-26 12:24:00,0.0
292,1516965900,10525.95,10525.96,10525.96,10525.96,4.62244146,2018-01-26 12:25:00,0.0
293,1516965960,10519.99,10525.96,10525.95,10519.99,1.0529553200000001,2018-01-26 12:26:00,-0.056621967613383554
294,1516966020,10500.0,10500.01,10500.0,10500.01,2.6852451999999998,2018-01-26 12:27:00,9.523809524017409e-05
295,1516966080,10475.0,10485.2,10485.2,10475.0,7.728731619999999,2018-01-26 12:28:00,-0.09727997558464051
296,1516966140,10447.67,10475.01,10475.01,10450.0,11.4736374,2018-01-26 12:29:00,-0.2387587219487162
297,1516966200,10449.99,10470.0,10450.0,10470.0,11.0617953,2018-01-26 12:30:00,0.19138755980861244
298,1516966260,10477.11,10490.0,10477.11,10477.86,4.867073519999999,2018-01-26 12:31:00,0.00715846259130619
299,1516966320,10450.06,10477.86,10477.86,10469.01,3.4716801700000004,2018-01-26 12:32:00,-0.08446381226701219
300,1516966380,10463.68,10470.0,10469.01,10463.68,6.72372188,2018-01-26 12:33:00,-0.05091216839032465
301,1516966440,10450.01,10463.69,10463.69,10450.01,3.53461838,2018-01-26 12:34:00,-0.130737818111969
302,1516966500,10420.0,10450.01,10450.01,10420.01,5.7375352999999985,2018-01-26 12:35:00,-0.28708106499419617
303,1516966560,10410.0,10422.32,10420.0,10422.32,9.66649025,2018-01-26 12:36:00,0.02226487523992043
304,1516966620,10422.31,10444.62,10422.31,10444.62,11.776127169999999,2018-01-26 12:37:00,0.21406003083770594
305,1516966680,10446.78,10460.02,10446.78,10460.02,3.40040191,2018-01-26 12:38:00,0.12673761675846318
306,1516966740,10460.02,10497.49,10460.02,10497.49,1.91194552,2018-01-26 12:39:00,0.35822111238792415
307,1516966800,10497.49,10497.49,10497.49,10497.49,6.16711002,2018-01-26 12:40:00,0.0
308,1516966860,10497.49,10499.97,10497.49,10499.96,3.23822853,2018-01-26 12:41:00,0.02352943417902132
309,1516966920,10499.96,10499.98,10499.97,10499.98,4.467763589999999,2018-01-26 12:42:00,9.523836734979509e-05
310,1516966980,10499.98,10516.52,10499.98,10516.51,7.882256310000001,2018-01-26 12:43:00,0.1574288712930944
311,1516967040,10516.52,10525.96,10516.52,10525.96,7.89147223,2018-01-26 12:44:00,0.08976353394467647
312,1516967100,10525.95,10525.96,10525.96,10525.96,3.5038957199999996,2018-01-26 12:45:00,0.0
313,1516967160,10525.95,10525.96,10525.96,10525.96,4.77568458,2018-01-26 12:46:00,0.0
314,1516967220,10525.95,10525.96,10525.96,10525.96,9.362946359999999,2018-01-26 12:47:00,0.0
315,1516967280,10525.96,10535.05,10525.96,10535.04,2.6481693899999996,2018-01-26 12:48:00,0.0862629156865668
316,1516967340,10535.05,10540.05,10535.05,10540.05,4.2852871200000004,2018-01-26 12:49:00,0.047460619550927625
317,1516967400,10540.04,10540.05,10540.05,10540.04,6.124460449999999,2018-01-26 12:50:00,-9.487621024947026e-05
318,1516967460,10540.05,10552.42,10540.05,10550.0,5.620961739999999,2018-01-26 12:51:00,0.09440182921334081
319,1516967520,10540.08,10541.01,10541.0,10540.09,2.2902657700000004,2018-01-26 12:52:00,-0.008632957024948814
320,1516967580,10540.08,10540.09,10540.09,10540.09,2.81269427,2018-01-26 12:53:00,0.0
321,1516967640,10540.07,10540.09,10540.09,10540.08,2.9888855799999994,2018-01-26 12:54:00,-9.487585020828359e-05
322,1516967700,10540.07,10540.08,10540.08,10540.07,1.8548623299999998,2018-01-26 12:55:00,-9.487594022263853e-05
323,1516967760,10540.04,10541.01,10540.05,10541.01,5.477561559999999,2018-01-26 12:56:00,0.009108116185416066
324,1516967820,10541.01,10575.54,10541.01,10575.54,7.9017112,2018-01-26 12:57:00,0.32757771788472506
325,1516967880,10504.0,10577.64,10577.64,10535.01,4.58949583,2018-01-26 12:58:00,-0.40301995530193124
326,1516967940,10535.01,10535.89,10535.01,10535.89,1.3782444600000001,2018-01-26 12:59:00,0.008353100756422628
327,1516968000,10535.0,10535.89,10535.89,10535.0,4.44361591,2018-01-26 13:00:00,-0.008447316743050829
328,1516968060,10535.0,10535.01,10535.01,10535.01,2.22556199,2018-01-26 13:01:00,0.0
329,1516968120,10500.0,10533.76,10533.76,10503.39,4.9649585499999995,2018-01-26 13:02:00,-0.2883111063855717
330,1516968180,10503.39,10519.92,10503.39,10510.09,14.78871109,2018-01-26 13:03:00,0.0637889290981362
331,1516968240,10468.47,10510.09,10510.09,10471.19,3.2479278899999997,2018-01-26 13:04:00,-0.3701205222790636
332,1516968300,10471.0,10511.57,10471.19,10511.57,3.866133769999999,2018-01-26 13:05:00,0.38562952252799537
333,1516968360,10516.65,10525.6,10516.65,10525.59,2.91058332,2018-01-26 13:06:00,0.08500805864986008
334,1516968420,10465.65,10515.75,10515.75,10471.35,2.16203977,2018-01-26 13:07:00,-0.42222380714641977
335,1516968480,10456.29,10476.3,10475.89,10456.29,5.19894222,2018-01-26 13:08:00,-0.18709627535224738
336,1516968540,10423.91,10456.29,10456.29,10456.28,2.94233909,2018-01-26 13:09:00,-9.563621514149166e-05
337,1516968600,10456.27,10456.29,10456.28,10456.27,4.801522520000001,2018-01-26 13:10:00,-9.563630660443558e-05
338,1516968660,10423.92,10456.28,10456.28,10436.13,3.9849863599999997,2018-01-26 13:11:00,-0.19270715780374525
339,1516968720,10436.12,10465.56,10436.12,10461.17,4.93429259,2018-01-26 13:12:00,0.24003173593250432
340,1516968780,10466.68,10490.37,10466.68,10484.69,2.9407895300000004,2018-01-26 13:13:00,0.17206984449701546
341,1516968840,10438.8,10490.17,10490.17,10438.8,3.7503362499999997,2018-01-26 13:14:00,-0.4896965444792677
342,1516968900,10438.8,10462.63,10438.8,10450.0,4.445257459999999,2018-01-26 13:15:00,0.10729202590336752
343,1516968960,10450.01,10450.01,10450.01,10450.01,2.11727305,2018-01-26 13:16:00,0.0
344,1516969020,10450.0,10460.0,10450.01,10460.0,6.06468761,2018-01-26 13:17:00,0.09559799464306525
345,1516969080,10459.99,10468.49,10460.0,10468.49,5.278094619999998,2018-01-26 13:18:00,0.08116634799234973
346,1516969140,10462.0,10482.53,10469.99,10475.01,3.9412643599999995,2018-01-26 13:19:00,0.04794655964332761
347,1516969200,10487.11,10499.97,10487.11,10499.01,4.77030521,2018-01-26 13:20:00,0.11347263450082659
348,1516969260,10491.11,10499.01,10499.01,10491.11,2.9995020300000004,2018-01-26 13:21:00,-0.07524518978455717
349,1516969320,10485.0,10487.15,10487.15,10485.01,1.8415222400000002,2018-01-26 13:22:00,-0.02040592534672831
350,1516969380,10480.01,10485.01,10485.01,10480.01,1.0012789899999999,2018-01-26 13:23:00,-0.04768712666940709
